parent_product_id,parent_nama_produk,parent_url_produk,scope,media_index,media_type,image_url,thumbnail_url,video_url,variant_product_id,variant_values,local_path,download_status,download_error
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,4,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333346,Figur Painted / 12 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,5,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333347,Figur Single Color / 15 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,6,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333348,Figur Single Color / 12 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,7,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333349,Lego Painted / 12 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,8,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333350,Lego Painted / 8 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,9,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333351,Lego Multicolor / 12 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,10,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333352,Lego Multicolor / 8 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,11,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333353,Lego Single Color / 12 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,variant,12,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,,,103726333354,Lego Single Color / 8 cm,Niuva_Product_Images\103726333343\variant_103726333343.jpg,REUSED,
103474501379,3D PRINT LEGO FIGURE WISUDAWAN TELKOM UNIVERSITY,https://www.tokopedia.com/niuvastudio/3d-print-lego-figure-wisudawan-telkom-university-1736031180211586826,product_gallery,1,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8b099fd1aa4e49e2998ae999803708fa~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646011&x-signature=j3QM%2Bnlx1YUB2%2Bd3r%2FYdkcPq%2Bjk%3D&x-signature-webp=BDhDKtuKqO62qEOXTE8om5%2BGnTE%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8b099fd1aa4e49e2998ae999803708fa~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646011&x-signature=SkKXutubu2608ERy1Jagrq%2Fx2kY%3D&x-signature-webp=BwxjWvJ41iJko7k7Q7jV5fCEXsg%3D,,,,Niuva_Product_Images\103474501379\gallery_001.jpg,OK,
