parent_product_id,parent_nama_produk,parent_url_produk,parent_id_varian,variant_no,variant_product_id,variant_nama_produk,variant_nama_produk_sumber,variant_url_produk,harga_varian,harga_payload_varian,harga_display_varian,harga_awal_varian,diskon_varian_persen,stok_varian,bisa_dibeli,minimal_pembelian_varian,maksimal_pembelian_varian,pesan_stok_varian,status_varian,placeholder_varian,cod,foto_varian_url,foto_varian_url_100,foto_varian_lokal,option_ids_json,option_values_json,varian_1_tipe,varian_1_nilai,varian_2_tipe,varian_2_nilai,varian_3_tipe,varian_3_nilai,varian_4_tipe,varian_4_nilai
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,11,103726333353,"Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Lego Single Color, 12 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Lego Single Color, 12 cm",https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528664426250,55000,55000,Rp55.000,,0.0,1,True,1,1,"Stok terakhir, beli sekarang!",TERSEDIA,False,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""8"", ""10""]","[""Lego Single Color"", ""12 cm""]",wisuda custom,Lego Single Color,ukuran,12 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,12,103726333354,"Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Lego Single Color, 8 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Lego Single Color, 8 cm",https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528664491786,35000,35000,Rp35.000,,0.0,1,True,1,1,"Stok terakhir, beli sekarang!",TERSEDIA,False,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""8"", ""11""]","[""Lego Single Color"", ""8 cm""]",wisuda custom,Lego Single Color,ukuran,8 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,13,-9223371933128442465,"Wisuda Custom 3D Print - Figur Custom Face, 8 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""3"", ""11""]","[""Figur Custom Face"", ""8 cm""]",wisuda custom,Figur Custom Face,ukuran,8 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,14,-9223371933128442465,"Wisuda Custom 3D Print - Figur Painted, 8 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""4"", ""11""]","[""Figur Painted"", ""8 cm""]",wisuda custom,Figur Painted,ukuran,8 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,15,-9223371933128442465,"Wisuda Custom 3D Print - Figur Single Color, 8 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""5"", ""11""]","[""Figur Single Color"", ""8 cm""]",wisuda custom,Figur Single Color,ukuran,8 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,16,-9223371933128442465,"Wisuda Custom 3D Print - Lego Painted, 15 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""6"", ""9""]","[""Lego Painted"", ""15 cm""]",wisuda custom,Lego Painted,ukuran,15 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,17,-9223371933128442465,"Wisuda Custom 3D Print - Lego Multicolor, 15 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""7"", ""9""]","[""Lego Multicolor"", ""15 cm""]",wisuda custom,Lego Multicolor,ukuran,15 cm,,,,
103726333343,Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus,https://www.tokopedia.com/niuvastudio/wisuda-custom-3d-print-patung-graduasi-3d-personalisasi-untuk-souvenir-khusus-1737001056781305610-1737001528663770890,103726333342,18,-9223371933128442465,"Wisuda Custom 3D Print - Lego Single Color, 15 cm","Wisuda Custom 3D Print - Patung Graduasi 3D Personalisasi untuk Souvenir Khusus - Figur Custom Face, 15 cm",,,95000,,,,0,False,1,1,"Stok terakhir, beli sekarang!",PLACEHOLDER_TOKOPEDIA,True,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/70f78c7827e64a44ae2300b7a55eb96f~.jpeg,Niuva_Product_Images\103726333343\variant_103726333343.jpg,"[""8"", ""9""]","[""Lego Single Color"", ""15 cm""]",wisuda custom,Lego Single Color,ukuran,15 cm,,,,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,103343689815,1,103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK) - TULT BIRU","3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK) - TULT BIRU",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,35200,35200,Rp35.200,,0.0,5,True,1,5,Stok tersisa beli segera!,TERSEDIA,False,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/e140811d00c343c3b00983a8d73258b2~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/e140811d00c343c3b00983a8d73258b2~.jpeg,Niuva_Product_Images\103343689816\variant_103343689816.jpg,"[""2""]","[""TULT BIRU""]",gedung,TULT BIRU,,,,,,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,103343689815,2,103343689817,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK) - BANDUNG TECHNO PARK","3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK) - BANDUNG TECHNO PARK",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114440458,30400,30400,Rp30.400,,0.0,5,True,1,5,Stok tersisa beli segera!,TERSEDIA,False,False,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/9b0225eaec684b00915445a816ff3992~.jpeg.webp,https://images.tokopedia.net/img/cache/150/aphluv/1997/1/1/9b0225eaec684b00915445a816ff3992~.jpeg,Niuva_Product_Images\103343689816\variant_103343689817.jpg,"[""3""]","[""BANDUNG TECHNO PARK""]",gedung,BANDUNG TECHNO PARK,,,,,,
